Waktu,id,Username,Text;
"2021-06-12 14:47:14,1403725586237849603,neilstha firman,""b'G Land - Plengkung Beach, Banyuwangi. The most eastern part of Java Island. #banyuwangi #jatimhits\xe2\x80\xa6 https://t.co/5GSTWCUJDS'""";
2021-06-12 14:03:09,1403714492375183361,Impian,b'Sunset \xf0\x9f\x8c\x85\n.\n.\n.\n#sunset#goldenhour#dusk#twilight#happy#weekend#happyweekend#goldskies#sky#skies#indonesia#wonderfuli\xe2\x80\xa6 https://t.co/q7ICJ4oT6F';
"2021-06-12 13:26:57,1403705380878774275,Adria Sukma Jayana,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-12 13:26:52,1403705361240973316,Adria Sukma Jayana,""b'RT @KAI121: Inspirasi terbesar yang bisa kamu dapatkan, adalah mengetahui bahwa kamu menjadi inspirasi bagi orang lain. Bangun dan mulailah\xe2\x80\xa6'""";
"2021-06-12 13:26:24,1403705245004296198,Adria Sukma Jayana,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 13:18:10,1403703172141510658,Pariwisata & Ekonomi Kreatif,""b'Jadi, dari 3 kawasan Zona Hijau Bebas Covid-19 di atas, mana nih yang paling bikin kangen dan enggak sabar untuk So\xe2\x80\xa6 https://t.co/1uSh2VL2qA'""";
2021-06-12 13:02:27,1403699218296958977,Mandor JeJe,b'KA Kutojaya Selatan dengan background rumah sakit agisna Sidareja\n\n #keretaapi @KAI121  #keretaapiindonesia\xe2\x80\xa6 https://t.co/Ni1TUEOMf0';
2021-06-12 12:41:30,1403693945784193034,dedy ira,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-12 12:11:10,1403686312100515841,Pariwisata & Ekonomi Kreatif,b'Menparekraf @sandiuno berharap event ini mampu menggeliatkan kembali sektor Parekraf sekaligus mempromosikan destin\xe2\x80\xa6 https://t.co/zYmLzqUNgr';
"2021-06-12 11:45:42,1403679902096715784,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/mOSSBllfDu'""";
"2021-06-12 11:45:34,1403679869901238272,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/E2NMHICS2l'""";
"2021-06-12 11:45:30,1403679851106562050,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/6KhdNRFpb0'""";
"2021-06-12 11:45:25,1403679832282583042,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/f0r1esudxT'""";
"2021-06-12 11:45:21,1403679812875472897,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/ISk8wGCqon'""";
"2021-06-12 11:45:11,1403679771226038275,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/BNpuExBLFl'""";
"2021-06-12 11:45:06,1403679752343330829,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/UPJDmRER5v'""";
"2021-06-12 11:45:02,1403679732617469953,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/FVcvhCeC8h'""";
"2021-06-12 11:44:57,1403679713554432000,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/d4m96io4oX'""";
"2021-06-12 11:44:52,1403679694621331462,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/RvZakSNhzI'""";
"2021-06-12 11:44:48,1403679675876995077,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/QF6VOdnkDk'""";
"2021-06-12 11:44:38,1403679635586519041,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/k9TcNmpToj'""";
"2021-06-12 11:44:33,1403679611615993856,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/ES53L73Gpc'""";
"2021-06-12 11:44:28,1403679592871645193,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/XhoIZ3yQ5O'""";
"2021-06-12 11:44:24,1403679573435248648,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/s8a4QooPVe'""";
"2021-06-12 11:44:19,1403679554544144387,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/HOVCzThvxO'""";
"2021-06-12 11:44:15,1403679535606886406,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/xzg5zneX2Y'""";
"2021-06-12 11:44:10,1403679516665413636,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/wkolKj5WhX'""";
"2021-06-12 11:44:05,1403679497287651333,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/t4yhxIQvrn'""";
"2021-06-12 11:44:01,1403679478128156676,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/CmpTUBr5t3'""";
"2021-06-12 11:43:56,1403679459295694848,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/nAAKqk9x6D'""";
"2021-06-12 11:43:49,1403679427142119424,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/DAFc88hgEO'""";
"2021-06-12 11:43:44,1403679408733376514,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/Cedzd3KUBJ'""";
"2021-06-12 11:43:40,1403679389917716482,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/tjTK2jAs8i'""";
"2021-06-12 11:43:35,1403679371009806349,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/KOcDZUP5WA'""";
"2021-06-12 11:43:31,1403679352261267462,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/X3iQxbPx0j'""";
"2021-06-12 11:43:26,1403679332665491457,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/EClzpgaz0b'""";
"2021-06-12 11:43:22,1403679313740767237,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/zee52lGvtb'""";
"2021-06-12 11:43:15,1403679286595256322,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/BnojqGinWh'""";
"2021-06-12 11:43:11,1403679267720892433,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/OJjaEgtKFA'""";
2021-06-12 11:18:16,1403672999295811585,Nasir Muhammad,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-12 11:12:24,1403671521705426952,Nareswari Aleeya,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-12 11:12:19,1403671501128159233,PT INVESTASI TRADING SUKSES,b'INVESTASI TITIP DANA ONLINE\n#jalanjalangowa #gowakeren #pendaki #idpendaki #corona #pendakimusiman #lfl\xe2\x80\xa6 https://t.co/rMRLwtyron';
2021-06-12 10:49:09,1403665669724393480,Aat maning,b'RT @pesonaid_travel: Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-belaka\xe2\x80\xa6';
2021-06-12 10:20:28,1403658453357187072,Pesona Indonesia,b'Sapaan mentari pagi terlihat lebih dramatis jika disaksikan melalui hamparan persawahan dan perkebunan berlatar-bel\xe2\x80\xa6 https://t.co/SweEMEHrbJ';
"2021-06-12 10:02:00,1403653806345232387,ajeng w,""b'RT @Kemenparekraf: Psstt, FTJ ke-XII tahun 2021 ini kembali terpilih masuk dalam Kharisma Event Nusantara (KEN) Kemenparekraf sebagai salah\xe2\x80\xa6'""";
2021-06-12 09:06:49,1403639916165279745,newsurban.id,b'Potret Negeriku Indonesia\n\n@redaksinewsurban\n\n#indonesia #bali #pariwisata #wonderfulindonesia #alamindonesia\xe2\x80\xa6 https://t.co/EG33uXmvdY';
"2021-06-12 08:45:00,1403634425837936641,raynaldo pardosi,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B \nKepulauan Raja Ampat, Papua Barat\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/JXQZJym1KQ'""";
"2021-06-12 07:03:57,1403608996691550211,Agus Wiguna,""b'Nun jauh disana mata memandang di pesisir pantai Bali Barat... Mencari selfie spot yang hijau, asri dan jarang diku\xe2\x80\xa6 https://t.co/LtIYbgdVmP'""";
"2021-06-12 07:00:49,1403608208808108041,Pesona Indonesia,""b'Sobat Pesona, setelah tau fakta-faktanya, jadi makin pengen nggak sih kerja dari Bali? Yakin, nggak tergoda?\xe2\x80\xa6 https://t.co/m1zDIhqGMt'""";
2021-06-12 06:53:44,1403606427877265411,Ritsu Kokuyume 🦋🎻🏰 on an adventure until August,b'RT @SelenaRaffles: LIVE NOW~\n\nMerapat sekarang yukk (\xe3\x80\x9c\xef\xbf\xa3\xe2\x96\xbd\xef\xbf\xa3)\xe3\x80\x9c\n\nhttps://t.co/gnqPjRoidg\n\n#selelive #sechedulena #vtuber #kemenparekraf #DiIndo\xe2\x80\xa6';
"2021-06-12 06:21:12,1403598239211786243,raphael ezha,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 06:14:01,1403596432108527618,Berita Fakta,""b'Wisata Alam Tanjung Tumpaan Minahasa, Sulawesi Utara\n#WisataAlam #TanjungTumpaan #Minahasa #Sulut #PariwisataSulut\xe2\x80\xa6 https://t.co/PS6y6HBhRc'""";
"2021-06-12 06:13:09,1403596212033384449,Berita Fakta,""b'Wisata Alam Tanjung Woka Boltim, Sulawesi Utara\n#WisataAlam #TanjungWoka #Boltim #Sulut #PariwisataSulut\xe2\x80\xa6 https://t.co/H0sNzApMKy'""";
"2021-06-12 06:12:32,1403596059356499971,Hot News,""b'Wisata Alam Tanjung Tumpaan Minahasa, Sulawesi Utara\n#WisataAlam #TanjungTumpaan #Minahasa #Sulut #PariwisataSulut\xe2\x80\xa6 https://t.co/6Yo0lCwWSx'""";
"2021-06-12 06:11:30,1403595798080675848,Hot News,""b'Wisata Alam Tanjung Woka Boltim, Sulawesi Utara\n#WisataAlam #TanjungWoka #Boltim #Sulut #PariwisataSulut\xe2\x80\xa6 https://t.co/OU9v2rfOkO'""";
2021-06-12 06:00:00,1403592904409559045,Selena Raffles ❤️★VTuber★🖤,b'LIVE NOW~\n\nMerapat sekarang yukk (\xe3\x80\x9c\xef\xbf\xa3\xe2\x96\xbd\xef\xbf\xa3)\xe3\x80\x9c\n\nhttps://t.co/gnqPjRoidg\n\n#selelive #sechedulena #vtuber #kemenparekraf\xe2\x80\xa6 https://t.co/3DiyaX4grW';
2021-06-12 05:00:00,1403577804688666625,Selena Raffles ❤️★VTuber★🖤,b'Yeii~\n1 jam lagi kita mendaki gunung bersama~\nkalian pernah ada pengalaman apa waktu mendaki?\nayoo cerita bareng el\xe2\x80\xa6 https://t.co/vTbuqERIGw';
"2021-06-12 03:52:37,1403560845989212163,Made Dav,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 03:47:08,1403559468323852288,happyending,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat \n\n#InDonesiaCare\n#SaatnyaRekreasi\xe2\x80\xa6 https://t.co/pWWG5Ou9N9'""";
"2021-06-12 03:19:31,1403552516118253569,Mchael,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 03:18:49,1403552339512872963,Eky,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B \nKepulauan Raja Ampat, Papua Barat\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/H3WziWuyw6'""";
"2021-06-12 03:02:05,1403548129266339843,•𝓦𝓲𝓴𝓪,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 02:27:20,1403539384322822145,YollaAnanda,""b'RT @hellokarimun: Hello March, summer is coming!\n\nHELLO KARIMUN BIG DEAL PACKAGE 3D2N\n\nJangan ketinggalan penawaran special. Booking duluan\xe2\x80\xa6'""";
"2021-06-12 02:07:32,1403534401858850819,HERI WAHYUDI,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 01:37:26,1403526828602531842,♎,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
2021-06-12 01:35:49,1403526420794515462,arief pm,b'Vaksinasi Covid 19 Tahap 1 https://t.co/r4QiRfLI95 lewat @YouTube \n#Vaksin #Covid19 #ARIEFPM #KONKRETkontenkreatif\xe2\x80\xa6 https://t.co/ztklC73oGW';
"2021-06-12 00:52:48,1403515592968052738,Brithyan Nugroho,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 00:35:09,1403511153943220227,Sonny RS 🇲🇨,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 00:31:34,1403510250209112074,Koper Traveler,""b'RT @KAI121: Syukuri akan nikmat-Nya. Beraktivitas pagi ini dengan penuh semangat, untuk menemukan kebaikan di dalamnya.\n\nSelamat pagi, #Sah\xe2\x80\xa6'""";
"2021-06-12 00:17:57,1403506822451908610,aden rhymes with eden ☾,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 00:14:10,1403505873637412865,🌻manusia biasa🌻,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 00:06:58,1403504059240181764,ᵀᴿᴵ Ᏼɑуυ,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-12 00:04:13,1403503368060903424,No Name to R,""b'RT @KAI121: Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelamat pagi, #Sa\xe2\x80\xa6'""";
"2021-06-11 23:54:18,1403500874589036544,Kereta Api Indonesia,""b'Jangan menunggu keajaiban dunia untuk memulai pagi. Bangun dan bergegaslah, karena hari ini juga milik Anda.\n\nSelam\xe2\x80\xa6 https://t.co/aWcUeXpb9I'""";
"2021-06-11 22:34:43,1403480843155390464,annewidyadewonty,""b'#alwayshappy #enjoylife #visitbali #wonderfulindonesia #diindonesiaaja @ Ubud, Bali, Indonesia https://t.co/kFZyfMEuoD'""";
2021-06-11 21:14:12,1403460582733348866,ahmad,b'RT @sitajir89: @InSrikandi_____ penjara itu untuk Koruptor bkn untuk Ulama nahi munkar\nbebaskan tahanan politik\n#VonisBebasIBHRS \n#VonisBeb\xe2\x80\xa6';
"2021-06-11 19:43:06,1403437657456201729,Oni Adriadi,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/YgwSpbtixt'""";
2021-06-11 19:41:55,1403437356779118592,Oni Adriadi,b'RT @Kemenparekraf: Coba tulis  jawaban Sobat di kolom komentar \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\n#SaatnyaRekreasi \n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#Wonderfu\xe2\x80\xa6';
"2021-06-11 19:40:32,1403437010874896386,Oni Adriadi,""b'RT @Kemenparekraf: Makan gudeg, minumnya es kelapa\nGudegnya asli Yogyakarta\nYuk! nonton film asli Indonesia\nSupaya film Indonesia makin eks\xe2\x80\xa6'""";
"2021-06-11 19:40:24,1403436976963866624,Oni Adriadi,""b'RT @Kemenparekraf: Kuota penonton pertunjukan langsung TERBATAS! Segera dapatkan tiketnya, karena acara ini GRATIS! \n\nSalam Budaya \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \n\n#IM\xe2\x80\xa6'""";
"2021-06-11 19:40:11,1403436921427173378,Oni Adriadi,""b'RT @Kemenparekraf: Ingin desamu menjadi wisata kelas dunia? Yuk, daftarkan dirimu di ADWI 2021! \xf0\x9f\x99\x8c \n\nSelengkapnya lihat di https://t.co/rHK7\xe2\x80\xa6'""";
"2021-06-11 19:39:54,1403436850027454465,Oni Adriadi,""b'RT @Kemenparekraf: Yuk, #SobatParekraf, persiapkan diri untuk ikut dalam keseruan Bali Cycling Marathon Fixed Gear Bike Series pada tanggal\xe2\x80\xa6'""";
"2021-06-11 19:39:27,1403436737339162626,Oni Adriadi,""b'RT @Kemenparekraf: Dari nilai 1-10, seberapa terpesonanya kamu dengan kostum ini nih, Sob? Kalau mimin jelas 10!\n\n#BanggaBuatanIndonesia\n#B\xe2\x80\xa6'""";
2021-06-11 19:38:56,1403436607990951938,Oni Adriadi,b'RT @Kemenparekraf: Periode Pendaftaran sampai dengan 15 Juni 2021 ya!\n\nInfo lebih lanjut hubungi:\nYayak 0899-1221-419\nWedha 0852-4384-7689\xe2\x80\xa6';
"2021-06-11 19:38:41,1403436543281287169,Oni Adriadi,""b'RT @Kemenparekraf: Kuy! ajak keluarga, teman, saudara semua merapat ke Sleman City Hall dan jangan lupa untuk selalu mentaati protokol kese\xe2\x80\xa6'""";
2021-06-11 19:38:25,1403436476394704897,Oni Adriadi,b'RT @Kemenparekraf: Informasi selengkapnya klik \nhttps://t.co/XIPkUwHZ20\n\n#LuunganMabalihUliJumah \n#NontonPKBdariRumah\n#PKBXLIII2021\n#PestaK\xe2\x80\xa6';
"2021-06-11 19:38:05,1403436395058794496,Oni Adriadi,""b'RT @Kemenparekraf: Gimana, Sob? Sekarang udah nggak bingung lagi dong kalau mau ke Likupang. Kasih nilai berapa nih buat Pantai Pulisan? At\xe2\x80\xa6'""";
"2021-06-11 19:37:57,1403436358748700672,Oni Adriadi,""b'RT @Kemenparekraf: Gimana, Sob, siap menjelajah #DanauToba? \xf0\x9f\x98\x8b \n\n#DiIndonesiaAja\n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#WonderfulIndon\xe2\x80\xa6'""";
2021-06-11 15:51:00,1403379245963911170,Sigit Mardiyanto,b'Lekas Sembuh Indonesia #wonderfulindonesia https://t.co/pD07p4Lysr';
"2021-06-11 15:50:51,1403379208169033741,Pariwisata & Ekonomi Kreatif,""b'Gimana, Sob, siap menjelajah #DanauToba? \xf0\x9f\x98\x8b \n\n#DiIndonesiaAja\n#InDOnesiaCARE\n#BangkitBersamaKemenparekraf\n#WonderfulIndonesia'""";
2021-06-11 15:39:28,1403376342352097282,Jeff,b'RT @agazi__: #wonderfulindonesia\n#musikindonesia\nprahara cinta /indra lesmana feat. /eva celia https://t.co/VI29Irgik4';
"2021-06-11 15:12:24,1403369530349346823,happyending,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Provinsi Papua Barat \n\n#InDonesiaCare\n#SaatnyaRekreasi\xe2\x80\xa6 https://t.co/w6nLHvy8Zj'""";
"2021-06-11 15:02:30,1403367039805267973,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/CidVF4agri'""";
"2021-06-11 15:02:24,1403367013825740805,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/PoOTXbwO8K'""";
"2021-06-11 15:02:19,1403366995014283268,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/WrttYL9OP6'""";
"2021-06-11 15:02:15,1403366975993044992,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/erPTfaJ3x1'""";
"2021-06-11 15:02:10,1403366956967682048,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/G1uvUoFzeB'""";
"2021-06-11 15:02:05,1403366938105978881,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/E5qXJF03dT'""";
"2021-06-11 15:02:01,1403366919764267016,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/amQWgV97u2'""";
"2021-06-11 15:01:57,1403366900898271238,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/ZmFwBBGJwz'""";
"2021-06-11 15:01:52,1403366881856147457,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/eEbAVjHfRF'""";
"2021-06-11 15:01:48,1403366862793035776,Resa Wahyuni,""b'@Kemenparekraf 1E, 2C, 3D, 4A, 5B - Kepulauan Raja Ampat, Papua Barat.\n\n#SaatnyaRekreasi\n#InDOnesiaCARE\xe2\x80\xa6 https://t.co/MWzFTnTQ4c'""";
